field_1,API_NUMBER,TABLE_NAME,WHO,INTERPRET_DATE,FORMATION,THICKNESS,TOP,BOTTOM,LATITUDE,LONGITUDE,Elevation_point_data1
"1615336","121110089000",WFORMATIONS,nan,nan,hard brown shale,14,150,164,42.252441,-88.614179,817.993530273438
"1615337","121110089000",WFORMATIONS,nan,nan,hard gray lime,62,430,492,42.252441,-88.614179,817.993530273438
"1615338","121110089000",WFORMATIONS,nan,nan,hard gray lime & dolomite,15,191,206,42.252441,-88.614179,817.993530273438
"1615339","121110089000",WFORMATIONS,nan,nan,"hard lime, brown",94,322,416,42.252441,-88.614179,817.993530273438
"1615340","121110089000",WFORMATIONS,nan,nan,lime & dolomite,4,426,430,42.252441,-88.614179,817.993530273438
"1615341","121110089000",WFORMATIONS,nan,nan,limestone & dolomite,14,308,322,42.252441,-88.614179,817.993530273438
"1615342","121110089000",WFORMATIONS,nan,nan,pink sand,10,640,650,42.252441,-88.614179,817.993530273438
"1615343","121110089000",WFORMATIONS,nan,nan,pink sandstone,5,595,600,42.252441,-88.614179,817.993530273438
"1615344","121110089000",WFORMATIONS,nan,nan,red rock,5,685,690,42.252441,-88.614179,817.993530273438
"1615345","121110089000",WFORMATIONS,nan,nan,red sandy lime,9,884,893,42.252441,-88.614179,817.993530273438
"1615346","121110089000",WFORMATIONS,nan,nan,red shale,7,1022,1029,42.252441,-88.614179,817.993530273438
"1615347","121110089000",WFORMATIONS,nan,nan,sand,5,815,820,42.252441,-88.614179,817.993530273438
"1615348","121110089000",WFORMATIONS,nan,nan,sand,25,570,595,42.252441,-88.614179,817.993530273438
"1615349","121110089000",WFORMATIONS,nan,nan,sand & dolomite,8,893,901,42.252441,-88.614179,817.993530273438
"1615350","121110089000",WFORMATIONS,nan,nan,sand & dolomite,10,874,884,42.252441,-88.614179,817.993530273438
"1615351","121110089000",WFORMATIONS,nan,nan,sand & dolomite,14,944,958,42.252441,-88.614179,817.993530273438
"1615352","121110089000",WFORMATIONS,nan,nan,sand & gray glassy lime,9,865,874,42.252441,-88.614179,817.993530273438
"1615353","121110089000",WFORMATIONS,nan,nan,sand & some green shale,10,855,865,42.252441,-88.614179,817.993530273438
"1615354","121110089000",WFORMATIONS,nan,nan,"sand, gravel & clay",57,39,96,42.252441,-88.614179,817.993530273438
"1615355","121110089000",WFORMATIONS,nan,nan,"sand, gray & tan lime",5,705,710,42.252441,-88.614179,817.993530273438
"1615356","121110089000",WFORMATIONS,nan,nan,"sand, muddy",25,525,550,42.252441,-88.614179,817.993530273438
"1615357","121110089000",WFORMATIONS,nan,nan,sandstone,10,630,640,42.252441,-88.614179,817.993530273438
"1615358","121110089000",WFORMATIONS,nan,nan,sandstone,20,550,570,42.252441,-88.614179,817.993530273438
"1615359","121110089000",WFORMATIONS,nan,nan,sandy lime,15,840,855,42.252441,-88.614179,817.993530273438
"1615360","121110089000",WFORMATIONS,nan,nan,sandy lime,33,492,525,42.252441,-88.614179,817.993530273438
"1615361","121110089000",WFORMATIONS,nan,nan,very sandy gray lime,6,724,730,42.252441,-88.614179,817.993530273438
"1615362","121110089000",WFORMATIONS,nan,nan,white sand,10,934,944,42.252441,-88.614179,817.993530273438
"1615363","121110089000",WFORMATIONS,nan,nan,white sand,25,605,630,42.252441,-88.614179,817.993530273438
"1615364","121110089000",WFORMATIONS,nan,nan,white sand,30,650,680,42.252441,-88.614179,817.993530273438
"1615365","121110089000",WFORMATIONS,nan,nan,white sand & dolomite,15,901,916,42.252441,-88.614179,817.993530273438
"1615366","121110089000",WFORMATIONS,nan,nan,white sand & tan lime,5,1017,1022,42.252441,-88.614179,817.993530273438
"1615367","121110089000",WFORMATIONS,nan,nan,white sand & tan lime,10,916,926,42.252441,-88.614179,817.993530273438
"1615368","121110089000",WFORMATIONS,nan,nan,"white sand & tan lime, hard",8,926,934,42.252441,-88.614179,817.993530273438
"1615369","121110089000",WFORMATIONS,nan,nan,"white sand, very fine",59,958,1017,42.252441,-88.614179,817.993530273438
"1615370","121110089000",WFORMATIONS,nan,nan,white sandstone,5,600,605,42.252441,-88.614179,817.993530273438
"1620145","121110089000",DESCRIPTIONS,WHB,2/1/1952 0:00:00,"Chert, same; little red shale and sandstone as above",10,695,705,42.252441,-88.614179,817.993530273438
"1620146","121110089000",DESCRIPTIONS,WHB,2/1/1952 0:00:00,"Chert, sandy, silty, white, reddish brown",5,690,695,42.252441,-88.614179,817.993530273438
"1620147","121110089000",DESCRIPTIONS,WHB,2/1/1952 0:00:00,"Dolomite, glauconitic, silty, buff to pinkish buff, very fine to fine; little geode and secondary quartz",20,770,790,42.252441,-88.614179,817.993530273438
"1620148","121110089000",DESCRIPTIONS,WHB,2/1/1952 0:00:00,"Dolomite, same, but buff to light gray, some medium",35,450,485,42.252441,-88.614179,817.993530273438
"1620149","121110089000",DESCRIPTIONS,WHB,2/1/1952 0:00:00,"Dolomite, same, medium to coarse",10,325,335,42.252441,-88.614179,817.993530273438
"1620150","121110089000",DESCRIPTIONS,WHB,2/1/1952 0:00:00,"Dolomite, same, with some reddish brown shaly surfaces and occasional sand grains",20,270,290,42.252441,-88.614179,817.993530273438
"1620151","121110089000",DESCRIPTIONS,WHB,2/1/1952 0:00:00,"Dolomite, same; sandstone, dolomitic, glauconitic, fine to medium, white; shale, sandy, glauconitic, green",5,805,810,42.252441,-88.614179,817.993530273438
"1620152","121110089000",DESCRIPTIONS,WHB,2/1/1952 0:00:00,"Dolomite, sandy, coarse glauconite, reddish buff to brown, fine",10,795,805,42.252441,-88.614179,817.993530273438
"1620153","121110089000",DESCRIPTIONS,WHB,2/1/1952 0:00:00,"Dolomite, sandy, glauconitic, white to pinkish buff, very fine; little sandstone as above; geode quartz",5,730,735,42.252441,-88.614179,817.993530273438
"1620154","121110089000",DESCRIPTIONS,WHB,2/1/1952 0:00:00,"Dolomite, sandy, silty, glauconitic, buff to pinkish, very fine",10,715,725,42.252441,-88.614179,817.993530273438
"1620155","121110089000",DESCRIPTIONS,WHB,2/1/1952 0:00:00,"Dolomite, silty, buff, very fine to medium, crystalline, occasional sand grains",25,375,400,42.252441,-88.614179,817.993530273438
"1620156","121110089000",DESCRIPTIONS,WHB,2/1/1952 0:00:00,"Dolomite, slightly argillaceous, buff, greenish gray, very fine to fine, some crystalline, occasionally pyritic",35,400,435,42.252441,-88.614179,817.993530273438
"1620157","121110089000",DESCRIPTIONS,WHB,2/1/1952 0:00:00,"Dolomite, slightly silty and argillaceous, medium gray mottled, very fine to fine, pyritic speckled",15,435,450,42.252441,-88.614179,817.993530273438
"1620158","121110089000",DESCRIPTIONS,WHB,2/1/1952 0:00:00,"Dolomite, slightly silty, light gray, very fine to medium, crystalline, dark speckled",15,360,375,42.252441,-88.614179,817.993530273438
"1620159","121110089000",DESCRIPTIONS,WHB,2/1/1952 0:00:00,"Dolomite, very sandy, silty, light yellowish gray, some greenish tint, very fine to fine",35,485,520,42.252441,-88.614179,817.993530273438
"1620160","121110089000",DESCRIPTIONS,WHB,2/1/1952 0:00:00,"Dolomite, very sandy, silty, little glauconitic, whtie, fine; chert; sandy, oolitic, white; sandstone, white, fine to coarse",10,705,715,42.252441,-88.614179,817.993530273438
"1620161","121110089000",DESCRIPTIONS,WHB,2/1/1952 0:00:00,"Dolomite, white to buff, very fine; occasional geode quartz upper and rare glauconite lower",35,735,770,42.252441,-88.614179,817.993530273438
"1620162","121110089000",DESCRIPTIONS,WHB,2/1/1952 0:00:00,"Dolomite, white to tan, fine to medium, crystalline, occasionally vesicular",35,190,225,42.252441,-88.614179,817.993530273438
"1620163","121110089000",DESCRIPTIONS,WHB,2/1/1952 0:00:00,"Dolomite, yellowish gray, fine to medium, crystalline, some vesicular, some pyritic speckled",35,290,325,42.252441,-88.614179,817.993530273438
"1621087","121110089000",DESCRIPTIONS,WHB,2/1/1952 0:00:00,"Dolomite, yellowish gray, fine to medium, crystalline, vesicular; chert, white, dense, some oolitic",25,335,360,42.252441,-88.614179,817.993530273438
"1621088","121110089000",DESCRIPTIONS,WHB,2/1/1952 0:00:00,"Dolomite, yellowish gray, fine to medium, vesicular, pyritic speckled, scattered sand grains in upper part",45,225,270,42.252441,-88.614179,817.993530273438
"1621089","121110089000",DESCRIPTIONS,WHB,2/1/1952 0:00:00,"Sand and gravel, clean, yellowish brown",15,70,85,42.252441,-88.614179,817.993530273438
"1621090","121110089000",DESCRIPTIONS,WHB,2/1/1952 0:00:00,"Sand, calcareous, silty, yellowish brown",35,35,70,42.252441,-88.614179,817.993530273438
"1621091","121110089000",DESCRIPTIONS,WHB,2/1/1952 0:00:00,"Sand, silty, non-calcareous, yellowish brown",5,85,90,42.252441,-88.614179,817.993530273438
"1621092","121110089000",DESCRIPTIONS,WHB,2/1/1952 0:00:00,"Sand, very silty, calcareous, yellowish brown",5,95,100,42.252441,-88.614179,817.993530273438
"1621093","121110089000",DESCRIPTIONS,WHB,2/1/1952 0:00:00,"Sandstone, dolomitic, coarse glauconite, white to buff, very fine to medium, subangular, incoherent",15,810,825,42.252441,-88.614179,817.993530273438
"1621094","121110089000",DESCRIPTIONS,WHB,2/1/1952 0:00:00,"Sandstone, dolomitic, coarse glauconite, white to pinkish, fine to very coarse, subrounded, incoherent",10,865,875,42.252441,-88.614179,817.993530273438
"1621095","121110089000",DESCRIPTIONS,WHB,2/1/1952 0:00:00,"Sandstone, dolomitic, glauconitic, white, fine to medium, compact to friable",5,725,730,42.252441,-88.614179,817.993530273438
"1621096","121110089000",DESCRIPTIONS,WHB,2/1/1952 0:00:00,"Sandstone, dolomitic, white to light gray, fine, coarse, incoherent, subrounded",80,520,600,42.252441,-88.614179,817.993530273438
"1621097","121110089000",DESCRIPTIONS,WHB,2/1/1952 0:00:00,"Sandstone, partly dolomitic, white, red, fine to coarse; shale, red, light gray, weak",8,1020,1028,42.252441,-88.614179,817.993530273438
"1621098","121110089000",DESCRIPTIONS,WHB,2/1/1952 0:00:00,"Sandstone, same but reddish brown",40,825,865,42.252441,-88.614179,817.993530273438
"1621099","121110089000",DESCRIPTIONS,WHB,2/1/1952 0:00:00,"Sandstone, same, fine to coarse; some pinkish dolomite cemented",25,995,1020,42.252441,-88.614179,817.993530273438
"1621100","121110089000",DESCRIPTIONS,WHB,2/1/1952 0:00:00,"Sandstone, same; chert, white, yellow",5,685,690,42.252441,-88.614179,817.993530273438
"1621101","121110089000",DESCRIPTIONS,WHB,2/1/1952 0:00:00,"Sandstone, silty, coarse glauconite, buff to reddish buff, compact, dolomitic, cemented",5,790,795,42.252441,-88.614179,817.993530273438
"1621102","121110089000",DESCRIPTIONS,WHB,2/1/1952 0:00:00,"Sandstone, white to pinkish, medium to very coarse; some pinkish dolomite cemented",30,915,945,42.252441,-88.614179,817.993530273438
"1621103","121110089000",DESCRIPTIONS,WHB,2/1/1952 0:00:00,"Sandstone, white, fine to coarse, subrounded, incoherent",35,650,685,42.252441,-88.614179,817.993530273438
"1621104","121110089000",DESCRIPTIONS,WHB,2/1/1952 0:00:00,"Sandstone, white, fine to medium, some coarse, well sorted",40,955,995,42.252441,-88.614179,817.993530273438
"1621105","121110089000",DESCRIPTIONS,WHB,2/1/1952 0:00:00,"Sandstone, white, fine to very coarse, subrounded, incoherent, trace glauconite and dolomite",25,875,900,42.252441,-88.614179,817.993530273438
"1621106","121110089000",DESCRIPTIONS,WHB,2/1/1952 0:00:00,"Sandstone, white, medium to very coarse, incoherent, subrounded",40,600,640,42.252441,-88.614179,817.993530273438
"1621107","121110089000",DESCRIPTIONS,WHB,2/1/1952 0:00:00,"Sandstone, white, medium to very coarse, subangular to subrounded, incoherent",10,945,955,42.252441,-88.614179,817.993530273438
"1621108","121110089000",DESCRIPTIONS,WHB,2/1/1952 0:00:00,"Sandstone, white, orange tint, very fine to coarse, subrounded, incoherent, iron stained",10,640,650,42.252441,-88.614179,817.993530273438
"1621109","121110089000",DESCRIPTIONS,WHB,2/1/1952 0:00:00,"Sandstone, white, very fine to coarse, subangular to subrounded, incoherent",15,900,915,42.252441,-88.614179,817.993530273438
"1621110","121110089000",DESCRIPTIONS,WHB,2/1/1952 0:00:00,"Soil, sandy, dark brown",2,0,2,42.252441,-88.614179,817.993530273438
"1621111","121110089000",DESCRIPTIONS,WHB,2/1/1952 0:00:00,"Till, gravelly, calcareous, grayish to brownish gray",50,140,190,42.252441,-88.614179,817.993530273438
"1621112","121110089000",DESCRIPTIONS,WHB,2/1/1952 0:00:00,"Till, sandy and gravelly, slightly calcareous, yellowish brown",4,2,6,42.252441,-88.614179,817.993530273438
"1621113","121110089000",DESCRIPTIONS,WHB,2/1/1952 0:00:00,"Till, sandy, calcareous, orangish brown",29,6,35,42.252441,-88.614179,817.993530273438
"1621114","121110089000",DESCRIPTIONS,WHB,2/1/1952 0:00:00,"Till, sandy, very calcareous, yellowish orange, some organic",5,90,95,42.252441,-88.614179,817.993530273438
"1621115","121110089000",DESCRIPTIONS,WHB,2/1/1952 0:00:00,"Till, very sandy, some gravelly, calcareous, grayish to yellowish brown",40,100,140,42.252441,-88.614179,817.993530273438
"1621116","121110089000",FORMATION_TOPS,HEL,nan,Eau Claire,,1020,,42.252441,-88.614179,817.993530273438
"1621117","121110089000",FORMATION_TOPS,HEL,nan,Ironton,,865,,42.252441,-88.614179,817.993530273438
"1621118","121110089000",WFORMATIONS,nan,nan,brown lime,102,206,308,42.252441,-88.614179,817.993530273438
"1621119","121110089000",WFORMATIONS,nan,nan,brown sand,5,680,685,42.252441,-88.614179,817.993530273438
"1621120","121110089000",WFORMATIONS,nan,nan,clay,13,26,39,42.252441,-88.614179,817.993530273438
"1034914","120810054800",FORMATION_TOPS,nan,nan,Aux Vases,,2736,,38.226482,-88.873545,495.990661621094
"1034915","120810054800",FORMATION_TOPS,nan,nan,Cypress,,2480,,38.226482,-88.873545,495.990661621094
"1034916","120810054800",FORMATION_TOPS,nan,nan,Glen Dean,,2232,,38.226482,-88.873545,495.990661621094
"1034917","120810054800",FORMATION_TOPS,nan,nan,McClosky,,2849,2857,38.226482,-88.873545,495.990661621094
"1034918","120810054800",FORMATION_TOPS,nan,nan,Ste Genevieve,,2788,,38.226482,-88.873545,495.990661621094
"2128346","121472198200",WFORMATIONS,nan,nan,gray clay,44,16,60,,,
"2128347","121472198200",WFORMATIONS,nan,nan,gray clay,65,62,127,,,
"2128348","121472198200",WFORMATIONS,nan,nan,sand,2,60,62,,,
"2128349","121472198200",WFORMATIONS,nan,nan,sand & gravel,56,127,183,,,
"2128350","121472198200",WFORMATIONS,nan,nan,top soil,2,0,2,,,
"2128351","121472198200",WFORMATIONS,nan,nan,yellow clay,14,2,16,,,
"164704","120210188400",FORMATION_TOPS,nan,nan,Aux Vases,,902,948,39.738186,-89.177199,604.259094238281
"164705","120210188400",FORMATION_TOPS,nan,nan,Chouteau,,1770,1784,39.738186,-89.177199,604.259094238281
"164706","120210188400",FORMATION_TOPS,nan,nan,Fredonia,,974,1038,39.738186,-89.177199,604.259094238281
"164707","120210188400",FORMATION_TOPS,nan,nan,Keokuk,,1544,1770,39.738186,-89.177199,604.259094238281
"164708","120210188400",FORMATION_TOPS,nan,nan,Kinderhook,,1784,1842,39.738186,-89.177199,604.259094238281
"164709","120210188400",FORMATION_TOPS,nan,nan,New Albany,,1842,1932,39.738186,-89.177199,604.259094238281
"164710","120210188400",FORMATION_TOPS,nan,nan,Osage,,1270,1544,39.738186,-89.177199,604.259094238281
"164711","120210188400",FORMATION_TOPS,nan,nan,Rosiclare,,956,974,39.738186,-89.177199,604.259094238281
"164712","120210188400",FORMATION_TOPS,nan,nan,Salem,,1168,1258,39.738186,-89.177199,604.259094238281
"164713","120210188400",FORMATION_TOPS,nan,nan,Silurian,,1932,1940,39.738186,-89.177199,604.259094238281
"164714","120210188400",FORMATION_TOPS,nan,nan,St Louis,,1038,1168,39.738186,-89.177199,604.259094238281
"164715","120210188400",FORMATION_TOPS,nan,nan,Ste Genevieve,,948,956,39.738186,-89.177199,604.259094238281
"164716","120210188400",FORMATION_TOPS,nan,nan,Warsaw,,1258,1270,39.738186,-89.177199,604.259094238281
"139081","120192559400",WFORMATIONS,nan,nan,fine dirty sand & clay,6,84,90,40.044272,-88.010915,666.628967285156
"139082","120192559400",WFORMATIONS,nan,nan,gray clay & peat,7,67,74,40.044272,-88.010915,666.628967285156
"139083","120192559400",WFORMATIONS,nan,nan,gray green clay,10,74,84,40.044272,-88.010915,666.628967285156
"139084","120192559400",WFORMATIONS,nan,nan,gry clay yl clay some rocks small s strk,27,40,67,40.044272,-88.010915,666.628967285156
"139085","120192559400",WFORMATIONS,nan,nan,pebbley clay & yellow clay,6,99,105,40.044272,-88.010915,666.628967285156
"139086","120192559400",WFORMATIONS,nan,nan,pebbley gray clay,23,17,40,40.044272,-88.010915,666.628967285156
"139087","120192559400",WFORMATIONS,nan,nan,pebbly clay,5,90,95,40.044272,-88.010915,666.628967285156
"139088","120192559400",WFORMATIONS,nan,nan,sand & clay,4,95,99,40.044272,-88.010915,666.628967285156
"139089","120192559400",WFORMATIONS,nan,nan,topsoil to yellow clay,3,0,3,40.044272,-88.010915,666.628967285156
"139090","120192559400",WFORMATIONS,nan,nan,yellow clay,14,3,17,40.044272,-88.010915,666.628967285156
"401622","120313240600",FORMATION_TOPS,HEL,nan,Silurian,,140,,42.071233,-88.030572,704.882385253906
"401623","120313240600",WFORMATIONS,nan,nan,black dirt,15,0,15,42.071233,-88.030572,704.882385253906
"401624","120313240600",WFORMATIONS,nan,nan,gray clay,100,15,115,42.071233,-88.030572,704.882385253906
"401625","120313240600",WFORMATIONS,nan,nan,gray clay gravel mix,25,115,140,42.071233,-88.030572,704.882385253906
"401626","120313240600",WFORMATIONS,nan,nan,hardpan broken limestone,11,140,151,42.071233,-88.030572,704.882385253906
"401627","120313240600",WFORMATIONS,nan,nan,limestone,9,151,160,42.071233,-88.030572,704.882385253906
"2858183","121973173700",WFORMATIONS,nan,nan,clay,15,80,95,41.524452,-88.029329,636.898742675781
"2858184","121973173700",WFORMATIONS,nan,nan,gravel,12,95,107,41.524452,-88.029329,636.898742675781
"2858185","121973173700",WFORMATIONS,nan,nan,rock,13,107,120,41.524452,-88.029329,636.898742675781
"2858186","121973173700",WFORMATIONS,nan,nan,sand & gravel,77,3,80,41.524452,-88.029329,636.898742675781
"2858187","121973173700",WFORMATIONS,nan,nan,soil,3,0,3,41.524452,-88.029329,636.898742675781
"250065","120252665300",FORMATION_TOPS,nan,nan,Aux Vases,,2911,,38.803748,-88.291989,457.311187744141
"250066","120252665300",FORMATION_TOPS,nan,nan,Barlow,,2608,2643,38.803748,-88.291989,457.311187744141
"250067","120252665300",FORMATION_TOPS,nan,nan,Benoist,,2839,2863,38.803748,-88.291989,457.311187744141
"250068","120252665300",FORMATION_TOPS,nan,nan,Cypress,,2663,2688,38.803748,-88.291989,457.311187744141
"250069","120252665300",FORMATION_TOPS,nan,nan,Paint Creek,,2773,2781,38.803748,-88.291989,457.311187744141
"250070","120252665300",FORMATION_TOPS,nan,nan,Renault Lower,,2887,2899,38.803748,-88.291989,457.311187744141
"250071","120252665300",FORMATION_TOPS,nan,nan,Rosiclare,,3007,,38.803748,-88.291989,457.311187744141
"250072","120252665300",FORMATION_TOPS,nan,nan,Salem,,3296,,38.803748,-88.291989,457.311187744141
"250073","120252665300",FORMATION_TOPS,nan,nan,St Louis,,3094,,38.803748,-88.291989,457.311187744141
"250074","120252665300",FORMATION_TOPS,nan,nan,Ste Genevieve,,2960,,38.803748,-88.291989,457.311187744141
"2039227","121392054700",WFORMATIONS,nan,nan,SS#61824 (0-150),0,0,0,39.558335,-88.612561,636.028930664063
"2039228","121392054700",WFORMATIONS,nan,nan,"coarse gravel, silty",11,103,114,39.558335,-88.612561,636.028930664063
"2039229","121392054700",WFORMATIONS,nan,nan,"dirty sand w/light gravel, clay streaks",27,76,103,39.558335,-88.612561,636.028930664063
"2039230","121392054700",WFORMATIONS,nan,nan,gray coarse sand & gravel,16,60,76,39.558335,-88.612561,636.028930664063
"2039231","121392054700",WFORMATIONS,nan,nan,green clay,31,114,145,39.558335,-88.612561,636.028930664063
"2039232","121392054700",WFORMATIONS,nan,nan,green shale with hard limestone streaks,5,145,150,39.558335,-88.612561,636.028930664063
"2039233","121392054700",WFORMATIONS,nan,nan,hard gray clay with boulders,20,40,60,39.558335,-88.612561,636.028930664063
"2039234","121392054700",WFORMATIONS,nan,nan,soft blue clay,19,21,40,39.558335,-88.612561,636.028930664063
"2039235","121392054700",WFORMATIONS,nan,nan,yellow clay,21,0,21,39.558335,-88.612561,636.028930664063
"2727031","121930819200",FORMATION_TOPS, ,nan,Kinkaid Lower,,1954,1972,38.249652,-88.021965,394.457061767578
"2727032","121930819200",FORMATION_TOPS, ,nan,Menard,,2204,2251,38.249652,-88.021965,394.457061767578
"2727033","121930819200",FORMATION_TOPS, ,nan,Tar Springs,,2346,,38.249652,-88.021965,394.457061767578
"1726894","121114329200",WFORMATIONS,nan,nan,boulder,1,154,155,42.367139,-88.297111,828.824584960938
"1726895","121114329200",WFORMATIONS,nan,nan,brown clay,8,2,10,42.367139,-88.297111,828.824584960938
"1726896","121114329200",WFORMATIONS,nan,nan,brown clay w/roots,2,0,2,42.367139,-88.297111,828.824584960938
"1726897","121114329200",WFORMATIONS,nan,nan,gray clay,100,54,154,42.367139,-88.297111,828.824584960938
"1726898","121114329200",WFORMATIONS,nan,nan,gray clay w/gravel,16,38,54,42.367139,-88.297111,828.824584960938
"1726899","121114329200",WFORMATIONS,nan,nan,multicolor gravel,8,155,163,42.367139,-88.297111,828.824584960938
"1726900","121114329200",WFORMATIONS,nan,nan,multicolor gravel,28,10,38,42.367139,-88.297111,828.824584960938
